candidate_id,batch_id,tahap_seleksi,start_date,end_date,status
C02989,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02989,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02989,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C02989,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C02990,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02990,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02990,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C02990,B090,Tes English,2026-01-27,2026-01-28,Pass
C02990,B090,Tes Kesehatan,2026-02-03,2026-02-04,Pass
C02990,B090,Wawancara HR,2026-02-09,2026-02-10,Fail
C02991,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02991,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02991,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02991,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02992,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02993,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02993,B091,Tes Akademik,2026-05-12,2026-05-13,Fail
C02994,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02994,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02994,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C02994,B090,Tes English,2026-01-27,2026-01-28,Pass
C02994,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02994,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C02995,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02995,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C02995,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02995,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02996,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02996,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02996,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C02996,B090,Tes English,2026-02-01,2026-02-02,Pass
C02996,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C02996,B090,Wawancara HR,2026-02-12,2026-02-13,Pass
C02997,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02997,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02997,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02997,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C02998,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02998,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02998,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02998,B091,Tes English,2026-05-25,2026-05-26,Pass
C02998,B091,Tes Kesehatan,2026-06-02,2026-06-03,Fail
C02999,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03000,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03001,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03002,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03002,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C03002,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C03002,B091,Tes English,2026-05-25,2026-05-26,Pass
C03002,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C03002,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C03003,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03003,B090,Tes Akademik,2026-01-18,2026-01-19,Fail
C03004,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03005,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03006,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03006,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03006,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C03006,B090,Tes English,2026-01-28,2026-01-29,Pass
C03006,B090,Tes Kesehatan,2026-02-02,2026-02-03,Pass
C03006,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C03007,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03007,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03007,B092,Tes TPA,2026-09-15,2026-09-16,Pass
C03007,B092,Tes English,2026-09-20,2026-09-21,Completed - Waiting Announcement
C03008,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03009,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03009,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03009,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C03009,B090,Tes English,2026-01-30,2026-01-31,Pass
C03009,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C03009,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C03010,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03011,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03011,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03011,B092,Tes TPA,2026-09-15,2026-09-16,Pass
C03011,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03012,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03013,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03014,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03014,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03014,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C03014,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03015,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03016,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03016,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03016,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C03016,B091,Tes English,2026-05-21,2026-05-22,Pass
C03016,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C03016,B091,Wawancara HR,2026-06-06,2026-06-07,Pass
C03017,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03017,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03017,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C03017,B090,Tes English,2026-01-29,2026-01-30,Pass
C03017,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C03017,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C03018,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03019,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03019,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03019,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C03019,B090,Tes English,2026-01-30,2026-01-31,Pass
C03019,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C03019,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C03020,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03021,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03022,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03022,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03022,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03022,B091,Tes English,2026-05-25,2026-05-26,Pass
C03022,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C03022,B091,Wawancara HR,2026-06-07,2026-06-08,Fail
C03023,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03024,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03024,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C03024,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03024,B091,Tes English,2026-05-25,2026-05-26,Pass
C03024,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C03024,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C03025,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03025,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03025,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C03025,B092,Tes English,2026-09-21,2026-09-22,Completed - Waiting Announcement
C03026,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03026,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C03026,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C03026,B091,Tes English,2026-05-26,2026-05-27,Pass
C03026,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C03026,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C03027,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03027,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03027,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03027,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C03028,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03029,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03030,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03030,B091,Tes Akademik,2026-05-12,2026-05-13,Fail
C03031,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03032,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03032,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03032,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C03032,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03033,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03034,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03034,B091,Tes Akademik,2026-05-11,2026-05-12,Fail
C03035,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03035,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03035,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C03035,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C03036,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03036,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03036,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C03036,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C03037,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03037,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C03037,B091,Tes TPA,2026-05-21,2026-05-22,Pass
C03037,B091,Tes English,2026-05-29,2026-05-30,Pass
C03037,B091,Tes Kesehatan,2026-06-04,2026-06-05,Pass
C03037,B091,Wawancara HR,2026-06-11,2026-06-12,Fail
C03038,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03038,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03038,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C03038,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C03039,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03039,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03039,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C03039,B091,Tes English,2026-05-22,2026-05-23,Pass
C03039,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C03039,B091,Wawancara HR,2026-06-03,2026-06-04,Pass
C03040,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03041,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03041,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C03041,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C03041,B090,Tes English,2026-01-27,2026-01-28,Fail
C03042,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03043,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03043,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03043,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C03043,B092,Tes English,2026-09-21,2026-09-22,Completed - Waiting Announcement
C03044,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03045,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03045,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03045,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C03045,B090,Tes English,2026-02-01,2026-02-02,Pass
C03045,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C03045,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C03046,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03046,B091,Tes Akademik,2026-05-11,2026-05-12,Fail
C03047,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03048,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03048,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03048,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C03048,B090,Tes English,2026-02-02,2026-02-03,Pass
C03048,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C03048,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C03049,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03050,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03050,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03050,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03050,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C03051,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03051,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03051,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03051,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C03052,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03052,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03052,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03052,B091,Tes English,2026-05-24,2026-05-25,Pass
C03052,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C03052,B091,Wawancara HR,2026-06-08,2026-06-09,Fail
C03053,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03054,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03054,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03054,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C03054,B090,Tes English,2026-01-27,2026-01-28,Pass
C03054,B090,Tes Kesehatan,2026-02-02,2026-02-03,Pass
C03054,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C03055,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03055,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03055,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C03055,B091,Tes English,2026-05-21,2026-05-22,Pass
C03055,B091,Tes Kesehatan,2026-05-26,2026-05-27,Pass
C03055,B091,Wawancara HR,2026-06-01,2026-06-02,Fail
C03056,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03056,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03056,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03056,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C03057,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03057,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C03057,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03057,B091,Tes English,2026-05-25,2026-05-26,Pass
C03057,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C03057,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C03058,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03058,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03058,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03058,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C03059,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03060,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03060,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03060,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C03060,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C03061,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03061,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03061,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C03061,B090,Tes English,2026-01-29,2026-01-30,Pass
C03061,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C03061,B090,Wawancara HR,2026-02-09,2026-02-10,Fail
C03062,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03062,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03062,B090,Tes TPA,2026-01-22,2026-01-23,Fail
C03063,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03063,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C03063,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C03063,B091,Tes English,2026-05-23,2026-05-24,Pass
C03063,B091,Tes Kesehatan,2026-05-28,2026-05-29,Pass
C03063,B091,Wawancara HR,2026-06-03,2026-06-04,Pass
C03064,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03064,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C03064,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03064,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C03065,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03065,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C03065,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03065,B091,Tes English,2026-05-25,2026-05-26,Pass
C03065,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C03065,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C03066,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03066,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03066,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C03066,B090,Tes English,2026-01-30,2026-01-31,Pass
C03066,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C03066,B090,Wawancara HR,2026-02-12,2026-02-13,Pass
C03067,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03067,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C03067,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C03067,B090,Tes English,2026-01-30,2026-01-31,Pass
C03067,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C03067,B090,Wawancara HR,2026-02-10,2026-02-11,Fail
C03068,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03068,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03068,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C03068,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C03069,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03070,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03071,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03071,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03071,B092,Tes TPA,2026-09-15,2026-09-16,Pass
C03071,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C03072,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03073,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03074,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03074,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03074,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C03074,B090,Tes English,2026-01-29,2026-01-30,Pass
C03074,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C03074,B090,Wawancara HR,2026-02-13,2026-02-14,Fail
C03075,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03076,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03076,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03076,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03076,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C03077,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03077,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C03077,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C03077,B090,Tes English,2026-02-01,2026-02-02,Pass
C03077,B090,Tes Kesehatan,2026-02-09,2026-02-10,Pass
C03077,B090,Wawancara HR,2026-02-15,2026-02-16,Pass
C03078,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03079,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03079,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C03079,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03079,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C03080,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03080,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03080,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03080,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03081,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03081,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03081,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C03081,B092,Tes English,2026-09-21,2026-09-22,Completed - Waiting Announcement
C03082,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03083,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C03084,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03084,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03084,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C03084,B090,Tes English,2026-02-02,2026-02-03,Pass
C03084,B090,Tes Kesehatan,2026-02-10,2026-02-11,Pass
C03084,B090,Wawancara HR,2026-02-18,2026-02-19,Pass
C03085,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03085,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C03085,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C03085,B091,Tes English,2026-05-24,2026-05-25,Pass
C03085,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C03085,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C03086,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03087,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03088,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03088,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C03088,B092,Tes TPA,2026-09-18,2026-09-19,Fail
C03089,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03090,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03090,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C03090,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C03090,B091,Tes English,2026-05-26,2026-05-27,Pass
C03090,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C03090,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C03091,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03092,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03092,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C03092,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03092,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C03093,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03093,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C03093,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C03093,B091,Tes English,2026-05-26,2026-05-27,Pass
C03093,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C03093,B091,Wawancara HR,2026-06-10,2026-06-11,Pass
C03094,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03094,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03094,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C03094,B090,Tes English,2026-02-01,2026-02-02,Pass
C03094,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C03094,B090,Wawancara HR,2026-02-13,2026-02-14,Fail
C03095,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03095,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C03095,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C03095,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03096,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03097,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03097,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03097,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03097,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C03098,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03099,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C03100,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C03101,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03101,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C03101,B090,Tes TPA,2026-01-20,2026-01-21,Pass
C03101,B090,Tes English,2026-01-26,2026-01-27,Pass
C03101,B090,Tes Kesehatan,2026-02-02,2026-02-03,Pass
C03101,B090,Wawancara HR,2026-02-07,2026-02-08,Pass
C03102,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03102,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03102,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C03102,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C03103,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03103,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03103,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C03103,B090,Tes English,2026-01-31,2026-02-01,Fail
C03104,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03104,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C03104,B091,Tes TPA,2026-05-15,2026-05-16,Pass
C03104,B091,Tes English,2026-05-21,2026-05-22,Pass
C03104,B091,Tes Kesehatan,2026-05-26,2026-05-27,Pass
C03104,B091,Wawancara HR,2026-06-01,2026-06-02,Pass
C03105,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C03105,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C03105,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C03105,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C03106,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03106,B091,Tes Akademik,2026-05-11,2026-05-12,Fail
C03107,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C03107,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C03107,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C03107,B090,Tes English,2026-01-30,2026-01-31,Pass
C03107,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C03107,B090,Wawancara HR,2026-02-11,2026-02-12,Fail
C03108,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C03108,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C03108,B091,Tes TPA,2026-05-19,2026-05-20,Pass
